id,type,amount,touristId,zone,timestamp
321,ENCLOSURE_FEE_PREMIUM,30.0,17,Recinto Premium,2026-05-21T14:45:07.048633
359,SOUVENIR,15.0,18,Recinto Central,2026-05-21T14:45:07.048633
319,ENCLOSURE_FEE_BASIC,10.0,18,Recinto Básico,2026-05-21T14:45:07.048633
322,ENCLOSURE_FEE_PREMIUM,30.0,19,Recinto Premium,2026-05-21T14:45:07.048633
320,ENCLOSURE_FEE_BASIC,10.0,20,Recinto Básico,2026-05-21T14:45:07.050121600
324,ENCLOSURE_FEE_VIP,75.0,21,Recinto VIP,2026-05-21T14:45:07.050121600
360,SOUVENIR,15.0,22,Recinto Central,2026-05-21T14:45:07.050121600
323,ENCLOSURE_FEE_PREMIUM,30.0,22,Recinto Premium,2026-05-21T14:45:07.051198400
361,SOUVENIR,15.0,23,Recinto Central,2026-05-21T14:45:07.051198400
325,ENCLOSURE_FEE_VIP,75.0,23,Recinto VIP,2026-05-21T14:45:07.052199300
326,ENCLOSURE_FEE_VIP,75.0,24,Recinto VIP,2026-05-21T14:45:07.052199300
327,ENCLOSURE_FEE_VIP,75.0,25,Recinto VIP,2026-05-21T14:45:07.053213100
324,ENCLOSURE_FEE_PREMIUM,30.0,26,Recinto Premium,2026-05-21T14:45:07.054210900
362,SOUVENIR,15.0,27,Recinto Central,2026-05-21T14:45:07.054210900
325,ENCLOSURE_FEE_PREMIUM,30.0,27,Recinto Premium,2026-05-21T14:45:07.054210900
326,ENCLOSURE_FEE_PREMIUM,30.0,28,Recinto Premium,2026-05-21T14:45:07.055368200
327,ENCLOSURE_FEE_PREMIUM,30.0,29,Recinto Premium,2026-05-21T14:45:07.056382
363,SOUVENIR,15.0,30,Recinto Central,2026-05-21T14:45:07.056382
321,ENCLOSURE_FEE_BASIC,10.0,30,Recinto Básico,2026-05-21T14:45:07.056382
322,ENCLOSURE_FEE_BASIC,10.0,1,Recinto Básico,2026-05-21T14:45:07.057378
364,SOUVENIR,15.0,2,Recinto Central,2026-05-21T14:45:07.057378
328,ENCLOSURE_FEE_VIP,75.0,2,Recinto VIP,2026-05-21T14:45:07.058810600
328,ENCLOSURE_FEE_PREMIUM,30.0,3,Recinto Premium,2026-05-21T14:45:07.058810600
329,ENCLOSURE_FEE_VIP,75.0,4,Recinto VIP,2026-05-21T14:45:07.059817100
365,SOUVENIR,15.0,5,Recinto Central,2026-05-21T14:45:07.059817100
329,ENCLOSURE_FEE_PREMIUM,30.0,5,Recinto Premium,2026-05-21T14:45:07.059817100
330,ENCLOSURE_FEE_PREMIUM,30.0,6,Recinto Premium,2026-05-21T14:45:07.059817100
330,ENCLOSURE_FEE_VIP,75.0,7,Recinto VIP,2026-05-21T14:45:07.059817100
366,SOUVENIR,15.0,8,Recinto Central,2026-05-21T14:45:07.061257500
331,ENCLOSURE_FEE_PREMIUM,30.0,8,Recinto Premium,2026-05-21T14:45:07.061257500
367,SOUVENIR,15.0,9,Recinto Central,2026-05-21T14:45:07.061257500
323,ENCLOSURE_FEE_BASIC,10.0,9,Recinto Básico,2026-05-21T14:45:07.061257500
331,ENCLOSURE_FEE_VIP,75.0,10,Recinto VIP,2026-05-21T14:45:07.062609400
368,SOUVENIR,15.0,11,Recinto Central,2026-05-21T14:45:07.062609400
332,ENCLOSURE_FEE_VIP,75.0,11,Recinto VIP,2026-05-21T14:45:07.062609400
369,SOUVENIR,15.0,12,Recinto Central,2026-05-21T14:45:07.063612500
324,ENCLOSURE_FEE_BASIC,10.0,12,Recinto Básico,2026-05-21T14:45:07.063612500
370,SOUVENIR,15.0,13,Recinto Central,2026-05-21T14:45:07.064642700
333,ENCLOSURE_FEE_VIP,75.0,13,Recinto VIP,2026-05-21T14:45:07.064642700
371,SOUVENIR,15.0,14,Recinto Central,2026-05-21T14:45:07.064642700
325,ENCLOSURE_FEE_BASIC,10.0,14,Recinto Básico,2026-05-21T14:45:07.064642700
372,SOUVENIR,15.0,15,Recinto Central,2026-05-21T14:45:07.066071900
332,ENCLOSURE_FEE_PREMIUM,30.0,15,Recinto Premium,2026-05-21T14:45:07.066071900
373,SOUVENIR,15.0,16,Recinto Central,2026-05-21T14:45:07.066071900
333,ENCLOSURE_FEE_PREMIUM,30.0,16,Recinto Premium,2026-05-21T14:45:07.066071900
374,SOUVENIR,15.0,17,Recinto Central,2026-05-21T14:45:07.067457800
334,ENCLOSURE_FEE_PREMIUM,30.0,17,Recinto Premium,2026-05-21T14:45:07.067967300
335,ENCLOSURE_FEE_PREMIUM,30.0,18,Recinto Premium,2026-05-21T14:45:07.068485500
326,ENCLOSURE_FEE_BASIC,10.0,19,Recinto Básico,2026-05-21T14:45:07.068995800
336,ENCLOSURE_FEE_PREMIUM,30.0,20,Recinto Premium,2026-05-21T14:45:07.068995800
375,SOUVENIR,15.0,21,Recinto Central,2026-05-21T14:45:07.068995800
327,ENCLOSURE_FEE_BASIC,10.0,21,Recinto Básico,2026-05-21T14:45:07.070283800
328,ENCLOSURE_FEE_BASIC,10.0,22,Recinto Básico,2026-05-21T14:45:07.070283800
329,ENCLOSURE_FEE_BASIC,10.0,23,Recinto Básico,2026-05-21T14:45:07.070283800
330,ENCLOSURE_FEE_BASIC,10.0,24,Recinto Básico,2026-05-21T14:45:07.071654500
376,SOUVENIR,15.0,25,Recinto Central,2026-05-21T14:45:07.071654500
334,ENCLOSURE_FEE_VIP,75.0,25,Recinto VIP,2026-05-21T14:45:07.071654500
377,SOUVENIR,15.0,26,Recinto Central,2026-05-21T14:45:07.072928
331,ENCLOSURE_FEE_BASIC,10.0,26,Recinto Básico,2026-05-21T14:45:07.072928
335,ENCLOSURE_FEE_VIP,75.0,27,Recinto VIP,2026-05-21T14:45:07.072928
332,ENCLOSURE_FEE_BASIC,10.0,28,Recinto Básico,2026-05-21T14:45:07.072928
336,ENCLOSURE_FEE_VIP,75.0,29,Recinto VIP,2026-05-21T14:45:07.074279700
378,SOUVENIR,15.0,30,Recinto Central,2026-05-21T14:45:07.074279700
337,ENCLOSURE_FEE_VIP,75.0,30,Recinto VIP,2026-05-21T14:45:07.075682800
27,SPA_SERVICE,20.0,1,Baños y SPA,2026-05-21T14:45:07.077050
337,ENCLOSURE_FEE_PREMIUM,30.0,1,Recinto Premium,2026-05-21T14:45:07.078069600
338,ENCLOSURE_FEE_VIP,75.0,2,Recinto VIP,2026-05-21T14:45:07.079067400
333,ENCLOSURE_FEE_BASIC,10.0,3,Recinto Básico,2026-05-21T14:45:07.079067400
28,SPA_SERVICE,20.0,4,Baños y SPA,2026-05-21T14:45:07.080171400
338,ENCLOSURE_FEE_PREMIUM,30.0,4,Recinto Premium,2026-05-21T14:45:07.080171400
339,ENCLOSURE_FEE_VIP,75.0,5,Recinto VIP,2026-05-21T14:45:07.080171400
340,ENCLOSURE_FEE_VIP,75.0,6,Recinto VIP,2026-05-21T14:45:07.081259200
379,SOUVENIR,15.0,7,Recinto Central,2026-05-21T14:45:07.081259200
334,ENCLOSURE_FEE_BASIC,10.0,7,Recinto Básico,2026-05-21T14:45:07.081259200
341,ENCLOSURE_FEE_VIP,75.0,8,Recinto VIP,2026-05-21T14:45:07.082261100
380,SOUVENIR,15.0,9,Recinto Central,2026-05-21T14:45:07.082261100
342,ENCLOSURE_FEE_VIP,75.0,9,Recinto VIP,2026-05-21T14:45:07.083260600
381,SOUVENIR,15.0,10,Recinto Central,2026-05-21T14:45:07.083260600
343,ENCLOSURE_FEE_VIP,75.0,10,Recinto VIP,2026-05-21T14:45:07.083260600
382,SOUVENIR,15.0,11,Recinto Central,2026-05-21T14:45:07.084261900
335,ENCLOSURE_FEE_BASIC,10.0,11,Recinto Básico,2026-05-21T14:45:07.084261900
336,ENCLOSURE_FEE_BASIC,10.0,12,Recinto Básico,2026-05-21T14:45:07.084261900
383,SOUVENIR,15.0,13,Recinto Central,2026-05-21T14:45:07.085611800
344,ENCLOSURE_FEE_VIP,75.0,13,Recinto VIP,2026-05-21T14:45:07.085611800
345,ENCLOSURE_FEE_VIP,75.0,14,Recinto VIP,2026-05-21T14:45:07.086743300
384,SOUVENIR,15.0,15,Recinto Central,2026-05-21T14:45:07.086743300
337,ENCLOSURE_FEE_BASIC,10.0,15,Recinto Básico,2026-05-21T14:45:07.088171700
338,ENCLOSURE_FEE_BASIC,10.0,16,Recinto Básico,2026-05-21T14:45:07.088171700
339,ENCLOSURE_FEE_PREMIUM,30.0,17,Recinto Premium,2026-05-21T14:45:07.088171700
340,ENCLOSURE_FEE_PREMIUM,30.0,18,Recinto Premium,2026-05-21T14:45:07.089665300
385,SOUVENIR,15.0,19,Recinto Central,2026-05-21T14:45:07.089665300
341,ENCLOSURE_FEE_PREMIUM,30.0,19,Recinto Premium,2026-05-21T14:45:07.090854700
342,ENCLOSURE_FEE_PREMIUM,30.0,20,Recinto Premium,2026-05-21T14:45:07.090854700
386,SOUVENIR,15.0,21,Recinto Central,2026-05-21T14:45:07.092365
343,ENCLOSURE_FEE_PREMIUM,30.0,21,Recinto Premium,2026-05-21T14:45:07.093376800
339,ENCLOSURE_FEE_BASIC,10.0,22,Recinto Básico,2026-05-21T14:45:07.093376800
344,ENCLOSURE_FEE_PREMIUM,30.0,23,Recinto Premium,2026-05-21T14:45:07.093376800
387,SOUVENIR,15.0,24,Recinto Central,2026-05-21T14:45:07.093376800
345,ENCLOSURE_FEE_PREMIUM,30.0,24,Recinto Premium,2026-05-21T14:45:07.094838300
388,SOUVENIR,15.0,25,Recinto Central,2026-05-21T14:45:07.094838300
346,ENCLOSURE_FEE_VIP,75.0,25,Recinto VIP,2026-05-21T14:45:07.094838300
347,ENCLOSURE_FEE_VIP,75.0,26,Recinto VIP,2026-05-21T14:45:07.095827600
389,SOUVENIR,15.0,27,Recinto Central,2026-05-21T14:45:07.095827600
346,ENCLOSURE_FEE_PREMIUM,30.0,27,Recinto Premium,2026-05-21T14:45:07.096843900
390,SOUVENIR,15.0,28,Recinto Central,2026-05-21T14:45:07.096843900
348,ENCLOSURE_FEE_VIP,75.0,28,Recinto VIP,2026-05-21T14:45:07.096843900
349,ENCLOSURE_FEE_VIP,75.0,29,Recinto VIP,2026-05-21T14:45:07.096843900
391,SOUVENIR,15.0,30,Recinto Central,2026-05-21T14:45:07.098395600
350,ENCLOSURE_FEE_VIP,75.0,30,Recinto VIP,2026-05-21T14:45:07.098395600
340,ENCLOSURE_FEE_BASIC,10.0,1,Recinto Básico,2026-05-21T14:45:07.099753600
392,SOUVENIR,15.0,2,Recinto Central,2026-05-21T14:45:07.101081600
341,ENCLOSURE_FEE_BASIC,10.0,2,Recinto Básico,2026-05-21T14:45:07.101081600
342,ENCLOSURE_FEE_BASIC,10.0,3,Recinto Básico,2026-05-21T14:45:07.101081600
343,ENCLOSURE_FEE_BASIC,10.0,4,Recinto Básico,2026-05-21T14:45:07.102086300
393,SOUVENIR,15.0,5,Recinto Central,2026-05-21T14:45:07.102086300
344,ENCLOSURE_FEE_BASIC,10.0,5,Recinto Básico,2026-05-21T14:45:07.103328400
394,SOUVENIR,15.0,6,Recinto Central,2026-05-21T14:45:07.103328400
351,ENCLOSURE_FEE_VIP,75.0,6,Recinto VIP,2026-05-21T14:45:07.103328400
395,SOUVENIR,15.0,7,Recinto Central,2026-05-21T14:45:07.104667200
345,ENCLOSURE_FEE_BASIC,10.0,7,Recinto Básico,2026-05-21T14:45:07.104667200
352,ENCLOSURE_FEE_VIP,75.0,8,Recinto VIP,2026-05-21T14:45:07.104667200
396,SOUVENIR,15.0,9,Recinto Central,2026-05-21T14:45:07.105845500
353,ENCLOSURE_FEE_VIP,75.0,9,Recinto VIP,2026-05-21T14:45:07.105845500
29,SPA_SERVICE,20.0,10,Baños y SPA,2026-05-21T14:45:07.107328700
347,ENCLOSURE_FEE_PREMIUM,30.0,10,Recinto Premium,2026-05-21T14:45:07.107328700
354,ENCLOSURE_FEE_VIP,75.0,11,Recinto VIP,2026-05-21T14:45:07.108329900
346,ENCLOSURE_FEE_BASIC,10.0,12,Recinto Básico,2026-05-21T14:45:07.108329900
355,ENCLOSURE_FEE_VIP,75.0,13,Recinto VIP,2026-05-21T14:45:07.108329900
356,ENCLOSURE_FEE_VIP,75.0,14,Recinto VIP,2026-05-21T14:45:07.109329400
357,ENCLOSURE_FEE_VIP,75.0,15,Recinto VIP,2026-05-21T14:45:07.109329400
348,ENCLOSURE_FEE_PREMIUM,30.0,16,Recinto Premium,2026-05-21T14:45:07.109329400
397,SOUVENIR,15.0,17,Recinto Central,2026-05-21T14:45:07.110640800
358,ENCLOSURE_FEE_VIP,75.0,17,Recinto VIP,2026-05-21T14:45:07.110640800
349,ENCLOSURE_FEE_PREMIUM,30.0,18,Recinto Premium,2026-05-21T14:45:07.110640800
359,ENCLOSURE_FEE_VIP,75.0,19,Recinto VIP,2026-05-21T14:45:07.110640800
350,ENCLOSURE_FEE_PREMIUM,30.0,20,Recinto Premium,2026-05-21T14:45:07.111995
398,SOUVENIR,15.0,21,Recinto Central,2026-05-21T14:45:07.111995
360,ENCLOSURE_FEE_VIP,75.0,21,Recinto VIP,2026-05-21T14:45:07.112994600
347,ENCLOSURE_FEE_BASIC,10.0,22,Recinto Básico,2026-05-21T14:45:07.112994600
361,ENCLOSURE_FEE_VIP,75.0,23,Recinto VIP,2026-05-21T14:45:07.112994600
351,ENCLOSURE_FEE_PREMIUM,30.0,24,Recinto Premium,2026-05-21T14:45:07.112994600
399,SOUVENIR,15.0,25,Recinto Central,2026-05-21T14:45:07.114483300
352,ENCLOSURE_FEE_PREMIUM,30.0,25,Recinto Premium,2026-05-21T14:45:07.114483300
362,ENCLOSURE_FEE_VIP,75.0,26,Recinto VIP,2026-05-21T14:45:07.116133300
353,ENCLOSURE_FEE_PREMIUM,30.0,27,Recinto Premium,2026-05-21T14:45:07.116133300
348,ENCLOSURE_FEE_BASIC,10.0,28,Recinto Básico,2026-05-21T14:45:07.117415700
354,ENCLOSURE_FEE_PREMIUM,30.0,29,Recinto Premium,2026-05-21T14:45:07.117415700
355,ENCLOSURE_FEE_PREMIUM,30.0,30,Recinto Premium,2026-05-21T14:45:07.118429800
349,ENCLOSURE_FEE_BASIC,10.0,1,Recinto Básico,2026-05-21T14:45:07.119868100
400,SOUVENIR,15.0,2,Recinto Central,2026-05-21T14:45:07.121210700
363,ENCLOSURE_FEE_VIP,75.0,2,Recinto VIP,2026-05-21T14:45:07.121210700
401,SOUVENIR,15.0,3,Recinto Central,2026-05-21T14:45:07.122207100
364,ENCLOSURE_FEE_VIP,75.0,3,Recinto VIP,2026-05-21T14:45:07.123384700
350,ENCLOSURE_FEE_BASIC,10.0,4,Recinto Básico,2026-05-21T14:45:07.123384700
402,SOUVENIR,15.0,5,Recinto Central,2026-05-21T14:45:07.124380700
356,ENCLOSURE_FEE_PREMIUM,30.0,5,Recinto Premium,2026-05-21T14:45:07.124380700
403,SOUVENIR,15.0,6,Recinto Central,2026-05-21T14:45:07.124380700
365,ENCLOSURE_FEE_VIP,75.0,6,Recinto VIP,2026-05-21T14:45:07.124380700
366,ENCLOSURE_FEE_VIP,75.0,7,Recinto VIP,2026-05-21T14:45:07.125868600
404,SOUVENIR,15.0,8,Recinto Central,2026-05-21T14:45:07.125868600
367,ENCLOSURE_FEE_VIP,75.0,8,Recinto VIP,2026-05-21T14:45:07.125868600
351,ENCLOSURE_FEE_BASIC,10.0,9,Recinto Básico,2026-05-21T14:45:07.127161800
405,SOUVENIR,15.0,10,Recinto Central,2026-05-21T14:45:07.127161800
357,ENCLOSURE_FEE_PREMIUM,30.0,10,Recinto Premium,2026-05-21T14:45:07.127161800
358,ENCLOSURE_FEE_PREMIUM,30.0,11,Recinto Premium,2026-05-21T14:45:07.127161800
406,SOUVENIR,15.0,12,Recinto Central,2026-05-21T14:45:07.128655300
359,ENCLOSURE_FEE_PREMIUM,30.0,12,Recinto Premium,2026-05-21T14:45:07.128655300
360,ENCLOSURE_FEE_PREMIUM,30.0,13,Recinto Premium,2026-05-21T14:45:07.128655300
407,SOUVENIR,15.0,14,Recinto Central,2026-05-21T14:45:07.129655
361,ENCLOSURE_FEE_PREMIUM,30.0,14,Recinto Premium,2026-05-21T14:45:07.129655
352,ENCLOSURE_FEE_BASIC,10.0,15,Recinto Básico,2026-05-21T14:45:07.130659300
408,SOUVENIR,15.0,16,Recinto Central,2026-05-21T14:45:07.131659200
368,ENCLOSURE_FEE_VIP,75.0,16,Recinto VIP,2026-05-21T14:45:07.131659200
409,SOUVENIR,15.0,17,Recinto Central,2026-05-21T14:45:07.132655
369,ENCLOSURE_FEE_VIP,75.0,17,Recinto VIP,2026-05-21T14:45:07.132655
353,ENCLOSURE_FEE_BASIC,10.0,18,Recinto Básico,2026-05-21T14:45:07.133653400
370,ENCLOSURE_FEE_VIP,75.0,19,Recinto VIP,2026-05-21T14:45:07.133653400
362,ENCLOSURE_FEE_PREMIUM,30.0,20,Recinto Premium,2026-05-21T14:45:07.134658500
354,ENCLOSURE_FEE_BASIC,10.0,21,Recinto Básico,2026-05-21T14:45:07.134658500
410,SOUVENIR,15.0,22,Recinto Central,2026-05-21T14:45:07.135241
363,ENCLOSURE_FEE_PREMIUM,30.0,22,Recinto Premium,2026-05-21T14:45:07.136253
371,ENCLOSURE_FEE_VIP,75.0,23,Recinto VIP,2026-05-21T14:45:07.136253
372,ENCLOSURE_FEE_VIP,75.0,24,Recinto VIP,2026-05-21T14:45:07.137823400
373,ENCLOSURE_FEE_VIP,75.0,25,Recinto VIP,2026-05-21T14:45:07.137823400
411,SOUVENIR,15.0,26,Recinto Central,2026-05-21T14:45:07.139444500
364,ENCLOSURE_FEE_PREMIUM,30.0,26,Recinto Premium,2026-05-21T14:45:07.139444500
355,ENCLOSURE_FEE_BASIC,10.0,27,Recinto Básico,2026-05-21T14:45:07.139444500
412,SOUVENIR,15.0,28,Recinto Central,2026-05-21T14:45:07.140470100
374,ENCLOSURE_FEE_VIP,75.0,28,Recinto VIP,2026-05-21T14:45:07.140470100
375,ENCLOSURE_FEE_VIP,75.0,29,Recinto VIP,2026-05-21T14:45:07.141622500
413,SOUVENIR,15.0,30,Recinto Central,2026-05-21T14:45:07.141622500
376,ENCLOSURE_FEE_VIP,75.0,30,Recinto VIP,2026-05-21T14:45:07.141622500
356,ENCLOSURE_FEE_BASIC,10.0,1,Recinto Básico,2026-05-21T14:45:07.143047600
414,SOUVENIR,15.0,2,Recinto Central,2026-05-21T14:45:07.144055800
357,ENCLOSURE_FEE_BASIC,10.0,2,Recinto Básico,2026-05-21T14:45:07.144055800
415,SOUVENIR,15.0,3,Recinto Central,2026-05-21T14:45:07.145046600
365,ENCLOSURE_FEE_PREMIUM,30.0,3,Recinto Premium,2026-05-21T14:45:07.145046600
416,SOUVENIR,15.0,4,Recinto Central,2026-05-21T14:45:07.145046600
366,ENCLOSURE_FEE_PREMIUM,30.0,4,Recinto Premium,2026-05-21T14:45:07.146047300
367,ENCLOSURE_FEE_PREMIUM,30.0,5,Recinto Premium,2026-05-21T14:45:07.146047300
358,ENCLOSURE_FEE_BASIC,10.0,6,Recinto Básico,2026-05-21T14:45:07.146047300
417,SOUVENIR,15.0,7,Recinto Central,2026-05-21T14:45:07.147545200
377,ENCLOSURE_FEE_VIP,75.0,7,Recinto VIP,2026-05-21T14:45:07.147545200
368,ENCLOSURE_FEE_PREMIUM,30.0,8,Recinto Premium,2026-05-21T14:45:07.148558200
359,ENCLOSURE_FEE_BASIC,10.0,9,Recinto Básico,2026-05-21T14:45:07.148558200
369,ENCLOSURE_FEE_PREMIUM,30.0,10,Recinto Premium,2026-05-21T14:45:07.148558200
378,ENCLOSURE_FEE_VIP,75.0,11,Recinto VIP,2026-05-21T14:45:07.149607900
418,SOUVENIR,15.0,12,Recinto Central,2026-05-21T14:45:07.149607900
379,ENCLOSURE_FEE_VIP,75.0,12,Recinto VIP,2026-05-21T14:45:07.151010600
380,ENCLOSURE_FEE_VIP,75.0,13,Recinto VIP,2026-05-21T14:45:07.151010600
370,ENCLOSURE_FEE_PREMIUM,30.0,14,Recinto Premium,2026-05-21T14:45:07.151010600
419,SOUVENIR,15.0,15,Recinto Central,2026-05-21T14:45:07.152014900
360,ENCLOSURE_FEE_BASIC,10.0,15,Recinto Básico,2026-05-21T14:45:07.153010200
361,ENCLOSURE_FEE_BASIC,10.0,16,Recinto Básico,2026-05-21T14:45:07.153010200
362,ENCLOSURE_FEE_BASIC,10.0,17,Recinto Básico,2026-05-21T14:45:07.153010200
420,SOUVENIR,15.0,18,Recinto Central,2026-05-21T14:45:07.154327400
363,ENCLOSURE_FEE_BASIC,10.0,18,Recinto Básico,2026-05-21T14:45:07.154327400
381,ENCLOSURE_FEE_VIP,75.0,19,Recinto VIP,2026-05-21T14:45:07.155537700
364,ENCLOSURE_FEE_BASIC,10.0,20,Recinto Básico,2026-05-21T14:45:07.155537700
421,SOUVENIR,15.0,21,Recinto Central,2026-05-21T14:45:07.155537700
365,ENCLOSURE_FEE_BASIC,10.0,21,Recinto Básico,2026-05-21T14:45:07.156801200
422,SOUVENIR,15.0,22,Recinto Central,2026-05-21T14:45:07.156801200
382,ENCLOSURE_FEE_VIP,75.0,22,Recinto VIP,2026-05-21T14:45:07.157799500
423,SOUVENIR,15.0,23,Recinto Central,2026-05-21T14:45:07.157799500
371,ENCLOSURE_FEE_PREMIUM,30.0,23,Recinto Premium,2026-05-21T14:45:07.158796600
366,ENCLOSURE_FEE_BASIC,10.0,24,Recinto Básico,2026-05-21T14:45:07.158796600
424,SOUVENIR,15.0,25,Recinto Central,2026-05-21T14:45:07.158796600
367,ENCLOSURE_FEE_BASIC,10.0,25,Recinto Básico,2026-05-21T14:45:07.160272500
368,ENCLOSURE_FEE_BASIC,10.0,26,Recinto Básico,2026-05-21T14:45:07.160272500
425,SOUVENIR,15.0,27,Recinto Central,2026-05-21T14:45:07.161323300
369,ENCLOSURE_FEE_BASIC,10.0,27,Recinto Básico,2026-05-21T14:45:07.161323300
370,ENCLOSURE_FEE_BASIC,10.0,28,Recinto Básico,2026-05-21T14:45:07.161323300
426,SOUVENIR,15.0,29,Recinto Central,2026-05-21T14:45:07.162324400
383,ENCLOSURE_FEE_VIP,75.0,29,Recinto VIP,2026-05-21T14:45:07.162324400
372,ENCLOSURE_FEE_PREMIUM,30.0,30,Recinto Premium,2026-05-21T14:45:07.163329
427,SOUVENIR,15.0,1,Recinto Central,2026-05-21T14:45:07.163847800
384,ENCLOSURE_FEE_VIP,75.0,1,Recinto VIP,2026-05-21T14:45:07.163847800
373,ENCLOSURE_FEE_PREMIUM,30.0,2,Recinto Premium,2026-05-21T14:45:07.165102800
374,ENCLOSURE_FEE_PREMIUM,30.0,3,Recinto Premium,2026-05-21T14:45:07.165102800
428,SOUVENIR,15.0,4,Recinto Central,2026-05-21T14:45:07.166358100
371,ENCLOSURE_FEE_BASIC,10.0,4,Recinto Básico,2026-05-21T14:45:07.166358100
372,ENCLOSURE_FEE_BASIC,10.0,5,Recinto Básico,2026-05-21T14:45:07.166358100
429,SOUVENIR,15.0,6,Recinto Central,2026-05-21T14:45:07.167866400
30,SPA_SERVICE,20.0,6,Baños y SPA,2026-05-21T14:45:07.167866400
375,ENCLOSURE_FEE_PREMIUM,30.0,6,Recinto Premium,2026-05-21T14:45:07.168876600
430,SOUVENIR,15.0,7,Recinto Central,2026-05-21T14:45:07.168876600
373,ENCLOSURE_FEE_BASIC,10.0,7,Recinto Básico,2026-05-21T14:45:07.169880700
431,SOUVENIR,15.0,8,Recinto Central,2026-05-21T14:45:07.169880700
374,ENCLOSURE_FEE_BASIC,10.0,8,Recinto Básico,2026-05-21T14:45:07.170879900
375,ENCLOSURE_FEE_BASIC,10.0,9,Recinto Básico,2026-05-21T14:45:07.170879900
432,SOUVENIR,15.0,10,Recinto Central,2026-05-21T14:45:07.170879900
385,ENCLOSURE_FEE_VIP,75.0,10,Recinto VIP,2026-05-21T14:45:07.172329100
433,SOUVENIR,15.0,11,Recinto Central,2026-05-21T14:45:07.172329100
386,ENCLOSURE_FEE_VIP,75.0,11,Recinto VIP,2026-05-21T14:45:07.172329100
376,ENCLOSURE_FEE_PREMIUM,30.0,12,Recinto Premium,2026-05-21T14:45:07.173765700
377,ENCLOSURE_FEE_PREMIUM,30.0,13,Recinto Premium,2026-05-21T14:45:07.173765700
434,SOUVENIR,15.0,14,Recinto Central,2026-05-21T14:45:07.173765700
378,ENCLOSURE_FEE_PREMIUM,30.0,14,Recinto Premium,2026-05-21T14:45:07.174873900
387,ENCLOSURE_FEE_VIP,75.0,15,Recinto VIP,2026-05-21T14:45:07.174873900
435,SOUVENIR,15.0,16,Recinto Central,2026-05-21T14:45:07.174873900
388,ENCLOSURE_FEE_VIP,75.0,16,Recinto VIP,2026-05-21T14:45:07.176041200
436,SOUVENIR,15.0,17,Recinto Central,2026-05-21T14:45:07.176041200
376,ENCLOSURE_FEE_BASIC,10.0,17,Recinto Básico,2026-05-21T14:45:07.176041200
389,ENCLOSURE_FEE_VIP,75.0,18,Recinto VIP,2026-05-21T14:45:07.177036100
390,ENCLOSURE_FEE_VIP,75.0,19,Recinto VIP,2026-05-21T14:45:07.177036100
437,SOUVENIR,15.0,20,Recinto Central,2026-05-21T14:45:07.177036100
377,ENCLOSURE_FEE_BASIC,10.0,20,Recinto Básico,2026-05-21T14:45:07.178253700
378,ENCLOSURE_FEE_BASIC,10.0,21,Recinto Básico,2026-05-21T14:45:07.178253700
438,SOUVENIR,15.0,22,Recinto Central,2026-05-21T14:45:07.178253700
379,ENCLOSURE_FEE_BASIC,10.0,22,Recinto Básico,2026-05-21T14:45:07.179457800
391,ENCLOSURE_FEE_VIP,75.0,23,Recinto VIP,2026-05-21T14:45:07.179962700
379,ENCLOSURE_FEE_PREMIUM,30.0,24,Recinto Premium,2026-05-21T14:45:07.179962700
380,ENCLOSURE_FEE_PREMIUM,30.0,25,Recinto Premium,2026-05-21T14:45:07.179962700
392,ENCLOSURE_FEE_VIP,75.0,26,Recinto VIP,2026-05-21T14:45:07.181122600
380,ENCLOSURE_FEE_BASIC,10.0,27,Recinto Básico,2026-05-21T14:45:07.181122600
381,ENCLOSURE_FEE_BASIC,10.0,28,Recinto Básico,2026-05-21T14:45:07.182123900
382,ENCLOSURE_FEE_BASIC,10.0,29,Recinto Básico,2026-05-21T14:45:07.182123900
439,SOUVENIR,15.0,30,Recinto Central,2026-05-21T14:45:07.182123900
383,ENCLOSURE_FEE_BASIC,10.0,30,Recinto Básico,2026-05-21T14:45:07.183221800
393,ENCLOSURE_FEE_VIP,75.0,1,Recinto VIP,2026-05-21T14:45:07.183221800
384,ENCLOSURE_FEE_BASIC,10.0,2,Recinto Básico,2026-05-21T14:45:07.184672500
381,ENCLOSURE_FEE_PREMIUM,30.0,3,Recinto Premium,2026-05-21T14:45:07.184672500
394,ENCLOSURE_FEE_VIP,75.0,4,Recinto VIP,2026-05-21T14:45:07.184672500
385,ENCLOSURE_FEE_BASIC,10.0,5,Recinto Básico,2026-05-21T14:45:07.186110
395,ENCLOSURE_FEE_VIP,75.0,6,Recinto VIP,2026-05-21T14:45:07.187112100
396,ENCLOSURE_FEE_VIP,75.0,7,Recinto VIP,2026-05-21T14:45:07.188112500
386,ENCLOSURE_FEE_BASIC,10.0,8,Recinto Básico,2026-05-21T14:45:07.188112500
440,SOUVENIR,15.0,9,Recinto Central,2026-05-21T14:45:07.188112500
382,ENCLOSURE_FEE_PREMIUM,30.0,9,Recinto Premium,2026-05-21T14:45:07.189364600
397,ENCLOSURE_FEE_VIP,75.0,10,Recinto VIP,2026-05-21T14:45:07.189364600
441,SOUVENIR,15.0,11,Recinto Central,2026-05-21T14:45:07.189364600
387,ENCLOSURE_FEE_BASIC,10.0,11,Recinto Básico,2026-05-21T14:45:07.190666400
